campaign_id,location,device,CTR,CPC,CPM,ConversionRate,ROI
CAMP_1035,India,Desktop,0.0918,1.0359,95.0500,0.1069,1.0458
CAMP_1048,Canada,Desktop,0.1001,1.0785,107.9710,0.0953,0.9826
CAMP_1079,USA,Desktop,0.0977,1.0132,99.0000,0.0988,1.0695
CAMP_1032,Germany,Tablet,0.1016,0.9646,98.0440,0.0902,0.8896
CAMP_1076,Australia,Mobile,0.0958,1.1034,105.7220,0.1088,0.9225
CAMP_1070,Australia,Tablet,0.0962,1.0149,97.6250,0.0949,1.0641
CAMP_1025,Australia,Desktop,0.0969,1.0376,100.5440,0.0998,0.8762
CAMP_1064,UK,Mobile,0.0956,1.0513,100.5180,0.0948,0.8655
CAMP_1050,Germany,Mobile,0.0989,0.9602,94.9940,0.0966,1.0668
CAMP_1082,Canada,Desktop,0.0960,1.0099,96.9100,0.1006,1.0077
CAMP_1052,Germany,Tablet,0.0938,1.0269,96.3050,0.0963,0.9943
CAMP_1075,UK,Tablet,0.0896,1.0762,96.3760,0.1057,0.9910
CAMP_1091,UK,Desktop,0.0983,1.0068,98.9500,0.1039,1.0031
CAMP_1091,Canada,Desktop,0.0885,1.0446,92.4320,0.1056,1.0109
CAMP_1079,USA,Mobile,0.0986,1.0010,98.6490,0.0968,1.0165
CAMP_1027,UK,Mobile,0.1009,0.9801,98.9310,0.0969,0.9019
CAMP_1026,Germany,Tablet,0.0976,1.0660,104.0240,0.1003,0.9546
CAMP_1006,USA,Tablet,0.0954,1.0439,99.5380,0.0975,0.8923
CAMP_1047,UK,Desktop,0.0981,0.9855,96.6760,0.0888,1.0945
CAMP_1055,Canada,Mobile,0.0936,1.0413,97.4220,0.1105,1.0036
CAMP_1019,Canada,Mobile,0.0869,1.1142,96.7920,0.1146,0.9445
CAMP_1042,Canada,Desktop,0.0999,1.0381,103.7410,0.0895,0.9564
CAMP_1060,USA,Tablet,0.1012,1.0829,109.5670,0.0999,0.9183
CAMP_1079,Canada,Tablet,0.0958,1.0166,97.4300,0.1053,1.0462
CAMP_1049,Canada,Desktop,0.0861,1.0687,92.0120,0.1080,1.0567
CAMP_1026,Canada,Desktop,0.0989,1.0352,102.3490,0.0985,1.1038
CAMP_1088,India,Mobile,0.0986,0.9594,94.5620,0.0942,1.0748
CAMP_1082,India,Desktop,0.0903,1.0629,96.0080,0.1019,0.9212
CAMP_1064,UK,Tablet,0.1043,1.0068,104.9700,0.0987,0.9338
CAMP_1078,USA,Tablet,0.0939,1.0008,93.9550,0.1034,1.0429
CAMP_1086,Germany,Mobile,0.0933,1.1071,103.2870,0.1020,0.9173
CAMP_1094,Germany,Tablet,0.0919,1.1276,103.5820,0.1105,1.0414
CAMP_1039,Australia,Tablet,0.0897,1.0379,93.0970,0.0974,1.2132
CAMP_1027,Germany,Mobile,0.1010,1.0093,101.9400,0.0965,0.9767
CAMP_1075,Germany,Mobile,0.0987,1.0064,99.3730,0.0963,1.1082
CAMP_1048,Canada,Mobile,0.0911,1.0648,96.9700,0.1059,1.0345
CAMP_1068,USA,Tablet,0.0982,1.0177,99.9370,0.1010,1.0209
CAMP_1044,UK,Mobile,0.0983,0.9979,98.0720,0.1028,1.1191
CAMP_1076,USA,Mobile,0.0978,0.9646,94.3410,0.0979,1.1568
CAMP_1054,Canada,Tablet,0.1001,0.9780,97.8530,0.0902,0.9151
CAMP_1000,UK,Desktop,0.1010,0.9982,100.8510,0.0972,0.9932
CAMP_1094,India,Tablet,0.0916,1.0678,97.8210,0.1034,1.0953
CAMP_1085,India,Mobile,0.0987,1.0188,100.5420,0.1019,1.0512
CAMP_1071,India,Desktop,0.0900,1.0704,96.3260,0.0970,0.8920
CAMP_1096,Canada,Desktop,0.0882,1.0540,93.0040,0.0982,0.9556
CAMP_1013,Australia,Desktop,0.0963,1.0295,99.1010,0.0989,1.0154
CAMP_1019,UK,Tablet,0.0896,1.0602,94.9770,0.1031,1.0306
CAMP_1023,USA,Tablet,0.0969,1.0155,98.4010,0.1046,0.9945
CAMP_1066,UK,Desktop,0.0948,1.0175,96.5100,0.0971,0.9373
CAMP_1037,Australia,Desktop,0.1097,1.0099,110.7450,0.0920,0.8627
CAMP_1012,Australia,Mobile,0.0949,1.0170,96.5290,0.0943,0.9161
CAMP_1017,Germany,Tablet,0.1019,0.9818,100.0680,0.0921,1.0425
CAMP_1039,Canada,Mobile,0.0935,1.1046,103.2420,0.0967,0.8042
CAMP_1079,Germany,Tablet,0.0963,1.0398,100.1080,0.1018,0.9930
CAMP_1021,India,Tablet,0.0857,1.0582,90.6990,0.1025,0.9721
CAMP_1095,Canada,Tablet,0.0899,0.9838,88.4430,0.0985,0.9446
CAMP_1065,USA,Mobile,0.0995,0.9238,91.8810,0.0937,1.1294
CAMP_1026,UK,Mobile,0.0968,1.0576,102.3550,0.0948,0.8172
CAMP_1001,Canada,Desktop,0.0986,1.0768,106.1780,0.0975,0.8740
CAMP_1042,UK,Tablet,0.0983,0.9919,97.4670,0.0913,0.9737
CAMP_1004,Canada,Mobile,0.0988,1.0076,99.5870,0.0977,1.0603
CAMP_1053,UK,Mobile,0.0932,1.0464,97.5580,0.1012,0.9644
CAMP_1057,Australia,Mobile,0.0974,1.0208,99.4110,0.1065,0.8946
CAMP_1050,UK,Tablet,0.1017,0.9560,97.1930,0.0916,1.0008
CAMP_1019,Australia,Tablet,0.0910,1.1449,104.1510,0.1087,0.7579
CAMP_1008,Germany,Mobile,0.1026,0.9594,98.4790,0.0921,1.0567
CAMP_1003,India,Mobile,0.0919,1.0866,99.8730,0.1029,0.8886
CAMP_1077,India,Desktop,0.0959,1.0148,97.2850,0.0986,1.1000
CAMP_1006,Germany,Tablet,0.1024,0.9918,101.5830,0.0964,1.0623
CAMP_1017,India,Mobile,0.0956,1.0052,96.1130,0.1027,0.9121
CAMP_1041,Germany,Tablet,0.0981,0.9643,94.6320,0.0999,1.0863
CAMP_1017,UK,Tablet,0.0934,1.0560,98.6670,0.1072,1.0132
CAMP_1002,Australia,Mobile,0.0969,1.0034,97.2230,0.1022,1.0459
CAMP_1042,UK,Desktop,0.0919,0.9858,90.6400,0.1034,1.0367
CAMP_1013,UK,Mobile,0.0990,0.9647,95.5000,0.0902,0.8890
CAMP_1070,USA,Mobile,0.0910,1.0528,95.7860,0.0962,0.9816
CAMP_1037,Canada,Mobile,0.1043,0.9943,103.7090,0.0966,0.8673
CAMP_1042,USA,Mobile,0.0916,1.1290,103.4250,0.1022,0.9096
CAMP_1086,USA,Desktop,0.0950,1.0806,102.7060,0.0986,0.7977
CAMP_1050,USA,Tablet,0.0959,0.9534,91.3940,0.1029,1.1985
CAMP_1049,USA,Mobile,0.0953,1.0007,95.3380,0.1054,1.1498
CAMP_1007,Germany,Tablet,0.0960,1.0581,101.6090,0.0996,0.9337
CAMP_1029,Germany,Tablet,0.0928,1.0950,101.6170,0.1032,1.0405
CAMP_1055,USA,Mobile,0.0972,0.9741,94.6480,0.0988,0.9987
CAMP_1070,Germany,Mobile,0.0952,0.9973,94.9280,0.0946,1.0741
CAMP_1026,India,Tablet,0.0955,1.0379,99.1370,0.0981,0.9648
CAMP_1078,Canada,Tablet,0.0995,1.0534,104.8390,0.1001,0.9435
CAMP_1009,India,Mobile,0.0970,1.0524,102.0630,0.0934,0.8793
CAMP_1070,Canada,Desktop,0.0954,1.0875,103.7080,0.1019,0.8075
CAMP_1046,Australia,Mobile,0.1011,1.0293,104.0310,0.0942,0.9502
CAMP_1027,India,Tablet,0.0931,1.1083,103.1350,0.1071,0.9738
CAMP_1014,Germany,Mobile,0.0979,1.0333,101.2130,0.0956,0.9603
CAMP_1020,India,Tablet,0.1081,0.9550,103.2630,0.0943,0.8695
CAMP_1030,India,Desktop,0.0936,1.0713,100.2370,0.0992,0.8943
CAMP_1079,India,Tablet,0.0944,1.0773,101.7190,0.1007,0.9940
CAMP_1090,USA,Desktop,0.0982,1.0234,100.5440,0.0977,1.0934
CAMP_1030,USA,Mobile,0.0943,0.9716,91.6730,0.0905,1.1255
CAMP_1052,India,Mobile,0.0969,1.0503,101.7260,0.0987,0.9830
CAMP_1082,India,Tablet,0.0913,1.1114,101.4190,0.1006,0.9306
CAMP_1087,Canada,Mobile,0.0950,1.0101,95.9290,0.1041,1.0902
CAMP_1008,Australia,Mobile,0.0925,1.1599,107.2690,0.1066,0.8723
CAMP_1070,Canada,Tablet,0.1025,0.9142,93.6770,0.0877,1.1033
CAMP_1017,Canada,Desktop,0.0898,1.1776,105.7830,0.1029,0.8205
CAMP_1036,USA,Desktop,0.0967,1.0787,104.3170,0.0994,0.8801
CAMP_1004,USA,Tablet,0.1070,0.9510,101.7970,0.0967,1.0714
CAMP_1052,UK,Mobile,0.0945,1.0394,98.2600,0.1033,1.0316
CAMP_1095,Australia,Desktop,0.0900,1.0737,96.5910,0.1056,1.1184
CAMP_1077,USA,Mobile,0.0927,1.0675,98.9470,0.1021,1.0261
CAMP_1097,Australia,Tablet,0.0939,1.0632,99.8330,0.1011,0.8884
CAMP_1093,India,Desktop,0.0914,1.0731,98.1290,0.1012,0.9369
CAMP_1001,USA,Tablet,0.0938,1.0045,94.2630,0.0964,1.1326
CAMP_1042,Australia,Desktop,0.1012,0.9939,100.5990,0.0980,1.0049
CAMP_1015,Germany,Mobile,0.0865,1.0543,91.2180,0.1020,1.1053
CAMP_1078,India,Desktop,0.0961,1.0539,101.2730,0.1090,0.9845
CAMP_1006,Canada,Desktop,0.0999,1.0004,99.9000,0.0926,0.8797
